category_id,class,family,genus,kingdom,name,order,phylum,supercategory
7908,Magnoliopsida,Krameriaceae,Krameria,Plantae,Krameria erecta,Zygophyllales,Magnoliophyta,Plantae
6238,Magnoliopsida,Brassicaceae,Arabidopsis,Plantae,Arabidopsis lyrata,Brassicales,Magnoliophyta,Plantae
6086,Magnoliopsida,Asteraceae,Senecio,Plantae,Senecio praecox,Asterales,Magnoliophyta,Plantae
6718,Magnoliopsida,Fabaceae,Dalea,Plantae,Dalea formosa,Fabales,Magnoliophyta,Plantae
6666,Magnoliopsida,Symplocaceae,Symplocos,Plantae,Symplocos tinctoria,Ericales,Magnoliophyta,Plantae
6817,Magnoliopsida,Polygalaceae,Polygala,Plantae,Polygala lutea,Fabales,Magnoliophyta,Plantae
7825,Magnoliopsida,Saxifragaceae,Tellima,Plantae,Tellima grandiflora,Saxifragales,Magnoliophyta,Plantae
6255,Magnoliopsida,Brassicaceae,Draba,Plantae,Draba cuneifolia,Brassicales,Magnoliophyta,Plantae
7832,Magnoliopsida,Convolvulaceae,Calystegia,Plantae,Calystegia spithamaea,Solanales,Magnoliophyta,Plantae
7406,Magnoliopsida,Lythraceae,Ammannia,Plantae,Ammannia coccinea,Myrtales,Magnoliophyta,Plantae
6866,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus velutina,Fagales,Magnoliophyta,Plantae
6740,Magnoliopsida,Fabaceae,Lespedeza,Plantae,Lespedeza virginica,Fabales,Magnoliophyta,Plantae
8099,Polypodiopsida,Pteridaceae,Pellaea,Plantae,Pellaea bridgesii,Polypodiales,Pteridophyta,Plantae
6820,Magnoliopsida,Polygalaceae,Polygala,Plantae,Polygala senega,Fabales,Magnoliophyta,Plantae
5727,Magnoliopsida,Apiaceae,Cicuta,Plantae,Cicuta bulbifera,Apiales,Magnoliophyta,Plantae
6699,Magnoliopsida,Fabaceae,Caesalpinia,Plantae,Caesalpinia bonduc,Fabales,Magnoliophyta,Plantae
6374,Magnoliopsida,Cactaceae,Opuntia,Plantae,Opuntia tomentosa,Caryophyllales,Magnoliophyta,Plantae
5198,Agaricomycetes,Hericiaceae,Hericium,Fungi,Hericium americanum,Russulales,Basidiomycota,Fungi
7058,Magnoliopsida,Lamiaceae,Salvia,Plantae,Salvia greggii,Lamiales,Magnoliophyta,Plantae
6438,Magnoliopsida,Phytolaccaceae,Phytolacca,Plantae,Phytolacca octandra,Caryophyllales,Magnoliophyta,Plantae
6870,Magnoliopsida,Juglandaceae,Carya,Plantae,Carya tomentosa,Fagales,Magnoliophyta,Plantae
5229,Bryopsida,Hylocomiaceae,Rhytidiadelphus,Plantae,Rhytidiadelphus loreus,Hypnales,Bryophyta,Plantae
7231,Magnoliopsida,Verbenaceae,Lantana,Plantae,Lantana horrida,Lamiales,Magnoliophyta,Plantae
6649,Magnoliopsida,Primulaceae,Lysimachia,Plantae,Lysimachia quadriflora,Ericales,Magnoliophyta,Plantae
6832,Magnoliopsida,Betulaceae,Corylus,Plantae,Corylus cornuta,Fagales,Magnoliophyta,Plantae
5973,Magnoliopsida,Asteraceae,Helianthus,Plantae,Helianthus giganteus,Asterales,Magnoliophyta,Plantae
8092,Polypodiopsida,Pteridaceae,Astrolepis,Plantae,Astrolepis sinuata,Polypodiales,Pteridophyta,Plantae
7549,Magnoliopsida,Ranunculaceae,Coptis,Plantae,Coptis trifolia,Ranunculales,Magnoliophyta,Plantae
7146,Magnoliopsida,Phrymaceae,Mimulus,Plantae,Mimulus brevipes,Lamiales,Magnoliophyta,Plantae
5474,Liliopsida,Orchidaceae,Pterostylis,Plantae,Pterostylis montana,Asparagales,Magnoliophyta,Plantae
6095,Magnoliopsida,Asteraceae,Solidago,Plantae,Solidago caesia,Asterales,Magnoliophyta,Plantae
5675,Liliopsida,Poaceae,Muhlenbergia,Plantae,Muhlenbergia lindheimeri,Poales,Magnoliophyta,Plantae
7516,Magnoliopsida,Papaveraceae,Fumaria,Plantae,Fumaria muralis,Ranunculales,Magnoliophyta,Plantae
5094,Agaricomycetes,Strophariaceae,Psilocybe,Fungi,Psilocybe allenii,Agaricales,Basidiomycota,Fungi
5995,Magnoliopsida,Asteraceae,Lactuca,Plantae,Lactuca canadensis,Asterales,Magnoliophyta,Plantae
7269,Magnoliopsida,Euphorbiaceae,Croton,Plantae,Croton monanthogynus,Malpighiales,Magnoliophyta,Plantae
7127,Magnoliopsida,Orobanchaceae,Epifagus,Plantae,Epifagus virginiana,Lamiales,Magnoliophyta,Plantae
5695,Liliopsida,Poaceae,Sorghastrum,Plantae,Sorghastrum nutans,Poales,Magnoliophyta,Plantae
8032,Polypodiopsida,Blechnaceae,Blechnum,Plantae,Blechnum filiforme,Polypodiales,Pteridophyta,Plantae
5262,Liliopsida,Alismataceae,Sagittaria,Plantae,Sagittaria latifolia,Alismatales,Magnoliophyta,Plantae
7596,Magnoliopsida,Rhamnaceae,Ceanothus,Plantae,Ceanothus fendleri,Rosales,Magnoliophyta,Plantae
5371,Liliopsida,Asphodelaceae,Aloidendron,Plantae,Aloidendron dichotomum,Asparagales,Magnoliophyta,Plantae
6625,Magnoliopsida,Polemoniaceae,Ipomopsis,Plantae,Ipomopsis tenuituba,Ericales,Magnoliophyta,Plantae
6074,Magnoliopsida,Asteraceae,Senecio,Plantae,Senecio angulatus,Asterales,Magnoliophyta,Plantae
7452,Magnoliopsida,Cunoniaceae,Weinmannia,Plantae,Weinmannia racemosa,Oxalidales,Magnoliophyta,Plantae
8014,Polypodiopsida,Aspleniaceae,Asplenium,Plantae,Asplenium lyallii,Polypodiales,Pteridophyta,Plantae
6152,Magnoliopsida,Asteraceae,Vernonia,Plantae,Vernonia gigantea,Asterales,Magnoliophyta,Plantae
6274,Magnoliopsida,Brassicaceae,Turritis,Plantae,Turritis glabra,Brassicales,Magnoliophyta,Plantae
6444,Magnoliopsida,Polygonaceae,Aconogonon,Plantae,Aconogonon davisiae,Caryophyllales,Magnoliophyta,Plantae
7780,Magnoliopsida,Crassulaceae,Dudleya,Plantae,Dudleya farinosa,Saxifragales,Magnoliophyta,Plantae
8029,Polypodiopsida,Blechnaceae,Blechnum,Plantae,Blechnum chambersii,Polypodiales,Pteridophyta,Plantae
5677,Liliopsida,Poaceae,Nassella,Plantae,Nassella leucotricha,Poales,Magnoliophyta,Plantae
7209,Magnoliopsida,Plantaginaceae,Veronica,Plantae,Veronica scutellata,Lamiales,Magnoliophyta,Plantae
6708,Magnoliopsida,Fabaceae,Ceratonia,Plantae,Ceratonia siliqua,Fabales,Magnoliophyta,Plantae
6789,Magnoliopsida,Fabaceae,Senna,Plantae,Senna covesii,Fabales,Magnoliophyta,Plantae
6098,Magnoliopsida,Asteraceae,Solidago,Plantae,Solidago gigantea,Asterales,Magnoliophyta,Plantae
8039,Polypodiopsida,Blechnaceae,Blechnum,Plantae,Blechnum parrisiae,Polypodiales,Pteridophyta,Plantae
7214,Magnoliopsida,Scrophulariaceae,Leucospora,Plantae,Leucospora multifida,Lamiales,Magnoliophyta,Plantae
5141,Agaricomycetes,Hydnaceae,Hydnum,Fungi,Hydnum repandum,Cantharellales,Basidiomycota,Fungi
5366,Liliopsida,Asparagaceae,Yucca,Plantae,Yucca pallida,Asparagales,Magnoliophyta,Plantae
6900,Magnoliopsida,Apocynaceae,Asclepias,Plantae,Asclepias longifolia,Gentianales,Magnoliophyta,Plantae
5726,Magnoliopsida,Apiaceae,Centella,Plantae,Centella uniflora,Apiales,Magnoliophyta,Plantae
6519,Magnoliopsida,Cucurbitaceae,Echinocystis,Plantae,Echinocystis lobata,Cucurbitales,Magnoliophyta,Plantae
5115,Agaricomycetes,Boletaceae,Xerocomellus,Fungi,Xerocomellus dryophilus,Boletales,Basidiomycota,Fungi
6187,Magnoliopsida,Boraginaceae,Anchusa,Plantae,Anchusa arvensis,Boraginales,Magnoliophyta,Plantae
5839,Magnoliopsida,Asteraceae,Artemisia,Plantae,Artemisia campestris,Asterales,Magnoliophyta,Plantae
5964,Magnoliopsida,Asteraceae,Gymnosperma,Plantae,Gymnosperma glutinosum,Asterales,Magnoliophyta,Plantae
6579,Magnoliopsida,Ericaceae,Erica,Plantae,Erica cinerea,Ericales,Magnoliophyta,Plantae
5631,Liliopsida,Poaceae,Arundo,Plantae,Arundo donax,Poales,Magnoliophyta,Plantae
5295,Liliopsida,Amaryllidaceae,Allium,Plantae,Allium triquetrum,Asparagales,Magnoliophyta,Plantae
5901,Magnoliopsida,Asteraceae,Cirsium,Plantae,Cirsium occidentale,Asterales,Magnoliophyta,Plantae
6894,Magnoliopsida,Apocynaceae,Asclepias,Plantae,Asclepias erosa,Gentianales,Magnoliophyta,Plantae
5624,Liliopsida,Poaceae,Aira,Plantae,Aira caryophyllea,Poales,Magnoliophyta,Plantae
7682,Magnoliopsida,Rosaceae,Rubus,Plantae,Rubus bifrons,Rosales,Magnoliophyta,Plantae
6589,Magnoliopsida,Ericaceae,Kalmia,Plantae,Kalmia procumbens,Ericales,Magnoliophyta,Plantae
5911,Magnoliopsida,Asteraceae,Coreopsis,Plantae,Coreopsis tinctoria,Asterales,Magnoliophyta,Plantae
5458,Liliopsida,Orchidaceae,Orchis,Plantae,Orchis militaris,Asparagales,Magnoliophyta,Plantae
5480,Liliopsida,Orchidaceae,Spiranthes,Plantae,Spiranthes magnicamporum,Asparagales,Magnoliophyta,Plantae
7725,Magnoliopsida,Santalaceae,Arceuthobium,Plantae,Arceuthobium campylopodum,Santalales,Magnoliophyta,Plantae
6003,Magnoliopsida,Asteraceae,Leptinella,Plantae,Leptinella dioica,Asterales,Magnoliophyta,Plantae
5925,Magnoliopsida,Asteraceae,Echinacea,Plantae,Echinacea purpurea,Asterales,Magnoliophyta,Plantae
5035,Agaricomycetes,Cyphellaceae,Baeospora,Fungi,Baeospora myosura,Agaricales,Basidiomycota,Fungi
7141,Magnoliopsida,Orobanchaceae,Triphysaria,Plantae,Triphysaria pusilla,Lamiales,Magnoliophyta,Plantae
5591,Liliopsida,Cyperaceae,Carex,Plantae,Carex secta,Poales,Magnoliophyta,Plantae
6511,Magnoliopsida,Begoniaceae,Begonia,Plantae,Begonia gracilis,Cucurbitales,Magnoliophyta,Plantae
5535,Liliopsida,Liliaceae,Prosartes,Plantae,Prosartes lanuginosa,Liliales,Magnoliophyta,Plantae
7167,Magnoliopsida,Plantaginaceae,Hippuris,Plantae,Hippuris vulgaris,Lamiales,Magnoliophyta,Plantae
5913,Magnoliopsida,Asteraceae,Cotula,Plantae,Cotula australis,Asterales,Magnoliophyta,Plantae
5635,Liliopsida,Poaceae,Bothriochloa,Plantae,Bothriochloa barbinodis,Poales,Magnoliophyta,Plantae
8073,Polypodiopsida,Lindsaeaceae,Lindsaea,Plantae,Lindsaea trichomanoides,Polypodiales,Pteridophyta,Plantae
5866,Magnoliopsida,Asteraceae,Brachyglottis,Plantae,Brachyglottis lagopus,Asterales,Magnoliophyta,Plantae
6707,Magnoliopsida,Fabaceae,Centrosema,Plantae,Centrosema virginianum,Fabales,Magnoliophyta,Plantae
5821,Magnoliopsida,Asteraceae,Ambrosia,Plantae,Ambrosia trifida,Asterales,Magnoliophyta,Plantae
8105,Polypodiopsida,Pteridaceae,Pteris,Plantae,Pteris cretica,Polypodiales,Pteridophyta,Plantae
7585,Magnoliopsida,Elaeagnaceae,Elaeagnus,Plantae,Elaeagnus umbellata,Rosales,Magnoliophyta,Plantae
6632,Magnoliopsida,Polemoniaceae,Loeseliastrum,Plantae,Loeseliastrum matthewsii,Ericales,Magnoliophyta,Plantae
5126,Agaricomycetes,Suillaceae,Suillus,Fungi,Suillus brevipes,Boletales,Basidiomycota,Fungi
5587,Liliopsida,Cyperaceae,Carex,Plantae,Carex pendula,Poales,Magnoliophyta,Plantae
6952,Magnoliopsida,Rubiaceae,Coprosma,Plantae,Coprosma areolata,Gentianales,Magnoliophyta,Plantae
7497,Magnoliopsida,Berberidaceae,Vancouveria,Plantae,Vancouveria hexandra,Ranunculales,Magnoliophyta,Plantae
7843,Magnoliopsida,Convolvulaceae,Evolvulus,Plantae,Evolvulus sericeus,Solanales,Magnoliophyta,Plantae
5162,Agaricomycetes,Fomitopsidaceae,Ischnoderma,Fungi,Ischnoderma resinosum,Polyporales,Basidiomycota,Fungi
7728,Magnoliopsida,Santalaceae,Phoradendron,Plantae,Phoradendron juniperinum,Santalales,Magnoliophyta,Plantae
6335,Magnoliopsida,Cactaceae,Echinocereus,Plantae,Echinocereus coccineus,Caryophyllales,Magnoliophyta,Plantae
8070,Polypodiopsida,Dryopteridaceae,Polystichum,Plantae,Polystichum wawranum,Polypodiales,Pteridophyta,Plantae
7603,Magnoliopsida,Rhamnaceae,Condalia,Plantae,Condalia hookeri,Rosales,Magnoliophyta,Plantae
6149,Magnoliopsida,Asteraceae,Verbesina,Plantae,Verbesina virginica,Asterales,Magnoliophyta,Plantae
7307,Magnoliopsida,Hypericaceae,Hypericum,Plantae,Hypericum drummondii,Malpighiales,Magnoliophyta,Plantae
7262,Magnoliopsida,Euphorbiaceae,Acalypha,Plantae,Acalypha phleoides,Malpighiales,Magnoliophyta,Plantae
5837,Magnoliopsida,Asteraceae,Arnoglossum,Plantae,Arnoglossum ovatum,Asterales,Magnoliophyta,Plantae
6932,Magnoliopsida,Gentianaceae,Gentiana,Plantae,Gentiana asclepiadea,Gentianales,Magnoliophyta,Plantae
7827,Magnoliopsida,Convolvulaceae,Calystegia,Plantae,Calystegia collina,Solanales,Magnoliophyta,Plantae
5272,Liliopsida,Araceae,Zantedeschia,Plantae,Zantedeschia aethiopica,Alismatales,Magnoliophyta,Plantae
7542,Magnoliopsida,Ranunculaceae,Clematis,Plantae,Clematis forsteri,Ranunculales,Magnoliophyta,Plantae
5789,Magnoliopsida,Araliaceae,Schefflera,Plantae,Schefflera actinophylla,Apiales,Magnoliophyta,Plantae
7345,Magnoliopsida,Violaceae,Viola,Plantae,Viola cunninghamii,Malpighiales,Magnoliophyta,Plantae
5224,Bryopsida,Mniaceae,Plagiomnium,Plantae,Plagiomnium insigne,Bryales,Bryophyta,Plantae
6997,Magnoliopsida,Geraniaceae,Geranium,Plantae,Geranium sylvaticum,Geraniales,Magnoliophyta,Plantae
5945,Magnoliopsida,Asteraceae,Eriophyllum,Plantae,Eriophyllum lanosum,Asterales,Magnoliophyta,Plantae
7195,Magnoliopsida,Plantaginaceae,Plantago,Plantae,Plantago helleri,Lamiales,Magnoliophyta,Plantae
6620,Magnoliopsida,Polemoniaceae,Eriastrum,Plantae,Eriastrum densifolium,Ericales,Magnoliophyta,Plantae
5959,Magnoliopsida,Asteraceae,Gazania,Plantae,Gazania linearis,Asterales,Magnoliophyta,Plantae
7387,Magnoliopsida,Malvaceae,Pseudobombax,Plantae,Pseudobombax ellipticum,Malvales,Magnoliophyta,Plantae
7756,Magnoliopsida,Sapindaceae,Acer,Plantae,Acer ginnala,Sapindales,Magnoliophyta,Plantae
5221,Bryopsida,Bryaceae,Bryum,Plantae,Bryum argenteum,Bryales,Bryophyta,Plantae
8110,Polypodiopsida,Thelypteridaceae,Phegopteris,Plantae,Phegopteris connectilis,Polypodiales,Pteridophyta,Plantae
5573,Liliopsida,Cyperaceae,Carex,Plantae,Carex cherokeensis,Poales,Magnoliophyta,Plantae
6836,Magnoliopsida,Fagaceae,Castanea,Plantae,Castanea pumila,Fagales,Magnoliophyta,Plantae
7947,Pinopsida,Pinaceae,Picea,Plantae,Picea engelmannii,Pinales,Pinophyta,Plantae
6860,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus rugosa,Fagales,Magnoliophyta,Plantae
6361,Magnoliopsida,Cactaceae,Opuntia,Plantae,Opuntia cochenillifera,Caryophyllales,Magnoliophyta,Plantae
4986,Pezizomycetes,Helvellaceae,Helvella,Fungi,Helvella crispa,Pezizales,Ascomycota,Fungi
5397,Liliopsida,Iridaceae,Sisyrinchium,Plantae,Sisyrinchium rosulatum,Asparagales,Magnoliophyta,Plantae
7203,Magnoliopsida,Plantaginaceae,Plantago,Plantae,Plantago virginica,Lamiales,Magnoliophyta,Plantae
7284,Magnoliopsida,Euphorbiaceae,Euphorbia,Plantae,Euphorbia indivisa,Malpighiales,Magnoliophyta,Plantae
7066,Magnoliopsida,Lamiaceae,Salvia,Plantae,Salvia roemeriana,Lamiales,Magnoliophyta,Plantae
6304,Magnoliopsida,Amaranthaceae,Froelichia,Plantae,Froelichia floridana,Caryophyllales,Magnoliophyta,Plantae
7772,Magnoliopsida,Sapindaceae,Koelreuteria,Plantae,Koelreuteria paniculata,Sapindales,Magnoliophyta,Plantae
7965,Pinopsida,Pinaceae,Pinus,Plantae,Pinus resinosa,Pinales,Pinophyta,Plantae
6556,Magnoliopsida,Caprifoliaceae,Valeriana,Plantae,Valeriana edulis,Dipsacales,Magnoliophyta,Plantae
7188,Magnoliopsida,Plantaginaceae,Penstemon,Plantae,Penstemon procerus,Lamiales,Magnoliophyta,Plantae
4919,Lecanoromycetes,Parmeliaceae,Hypogymnia,Fungi,Hypogymnia imshaugii,Lecanorales,Ascomycota,Fungi
7515,Magnoliopsida,Papaveraceae,Eschscholzia,Plantae,Eschscholzia parishii,Ranunculales,Magnoliophyta,Plantae
5563,Liliopsida,Bromeliaceae,Bromelia,Plantae,Bromelia pinguin,Poales,Magnoliophyta,Plantae
7661,Magnoliopsida,Rosaceae,Prunus,Plantae,Prunus cerasifera,Rosales,Magnoliophyta,Plantae
5164,Agaricomycetes,Fomitopsidaceae,Postia,Fungi,Postia caesia,Polyporales,Basidiomycota,Fungi
7253,Magnoliopsida,Magnoliaceae,Magnolia,Plantae,Magnolia fraseri,Magnoliales,Magnoliophyta,Plantae
5608,Liliopsida,Cyperaceae,Schoenoplectus,Plantae,Schoenoplectus acutus,Poales,Magnoliophyta,Plantae
7495,Magnoliopsida,Berberidaceae,Nandina,Plantae,Nandina domestica,Ranunculales,Magnoliophyta,Plantae
6157,Magnoliopsida,Asteraceae,Wyethia,Plantae,Wyethia helenioides,Asterales,Magnoliophyta,Plantae
6245,Magnoliopsida,Brassicaceae,Cakile,Plantae,Cakile maritima,Brassicales,Magnoliophyta,Plantae
6138,Magnoliopsida,Asteraceae,Tithonia,Plantae,Tithonia tubaeformis,Asterales,Magnoliophyta,Plantae
5529,Liliopsida,Liliaceae,Fritillaria,Plantae,Fritillaria pudica,Liliales,Magnoliophyta,Plantae
7960,Pinopsida,Pinaceae,Pinus,Plantae,Pinus muricata,Pinales,Pinophyta,Plantae
6934,Magnoliopsida,Gentianaceae,Gentiana,Plantae,Gentiana verna,Gentianales,Magnoliophyta,Plantae
6403,Magnoliopsida,Caryophyllaceae,Spergularia,Plantae,Spergularia macrotheca,Caryophyllales,Magnoliophyta,Plantae
5348,Liliopsida,Asparagaceae,Manfreda,Plantae,Manfreda virginica,Asparagales,Magnoliophyta,Plantae
8115,Polypodiopsida,Lygodiaceae,Lygodium,Plantae,Lygodium articulatum,Schizaeales,Pteridophyta,Plantae
7951,Pinopsida,Pinaceae,Pinus,Plantae,Pinus balfouriana,Pinales,Pinophyta,Plantae
6938,Magnoliopsida,Gentianaceae,Halenia,Plantae,Halenia deflexa,Gentianales,Magnoliophyta,Plantae
6921,Magnoliopsida,Apocynaceae,Funastrum,Plantae,Funastrum hirtellum,Gentianales,Magnoliophyta,Plantae
7123,Magnoliopsida,Orobanchaceae,Castilleja,Plantae,Castilleja wightii,Lamiales,Magnoliophyta,Plantae
5314,Liliopsida,Asparagaceae,Agave,Plantae,Agave shawii,Asparagales,Magnoliophyta,Plantae
7722,Magnoliopsida,Urticaceae,Urtica,Plantae,Urtica sykesii,Rosales,Magnoliophyta,Plantae
5104,Agaricomycetes,Tricholomataceae,Tricholoma,Fungi,Tricholoma terreum,Agaricales,Basidiomycota,Fungi
5952,Magnoliopsida,Asteraceae,Eutrochium,Plantae,Eutrochium maculatum,Asterales,Magnoliophyta,Plantae
5056,Agaricomycetes,Mycenaceae,Mycena,Fungi,Mycena acicula,Agaricales,Basidiomycota,Fungi
7590,Magnoliopsida,Moraceae,Ficus,Plantae,Ficus aurea,Rosales,Magnoliophyta,Plantae
5288,Liliopsida,Amaryllidaceae,Allium,Plantae,Allium acuminatum,Asparagales,Magnoliophyta,Plantae
6488,Magnoliopsida,Celastraceae,Maytenus,Plantae,Maytenus boaria,Celastrales,Magnoliophyta,Plantae
7260,Magnoliopsida,Clusiaceae,Triadenum,Plantae,Triadenum virginicum,Malpighiales,Magnoliophyta,Plantae
6988,Magnoliopsida,Geraniaceae,Geranium,Plantae,Geranium brevicaule,Geraniales,Magnoliophyta,Plantae
5137,Agaricomycetes,Cantharellaceae,Craterellus,Fungi,Craterellus fallax,Cantharellales,Basidiomycota,Fungi
6059,Magnoliopsida,Asteraceae,Psilostrophe,Plantae,Psilostrophe cooperi,Asterales,Magnoliophyta,Plantae
6807,Magnoliopsida,Fabaceae,Trifolium,Plantae,Trifolium wormskioldii,Fabales,Magnoliophyta,Plantae
5826,Magnoliopsida,Asteraceae,Antennaria,Plantae,Antennaria neglecta,Asterales,Magnoliophyta,Plantae
7890,Magnoliopsida,Solanaceae,Solanum,Plantae,Solanum nigrum,Solanales,Magnoliophyta,Plantae
7341,Magnoliopsida,Violaceae,Melicytus,Plantae,Melicytus alpinus,Malpighiales,Magnoliophyta,Plantae
5213,Dacrymycetes,Dacrymycetaceae,Guepiniopsis,Fungi,Guepiniopsis alpina,Dacrymycetales,Basidiomycota,Fungi
7794,Magnoliopsida,Grossulariaceae,Ribes,Plantae,Ribes americanum,Saxifragales,Magnoliophyta,Plantae
6077,Magnoliopsida,Asteraceae,Senecio,Plantae,Senecio biserratus,Asterales,Magnoliophyta,Plantae
7131,Magnoliopsida,Orobanchaceae,Melampyrum,Plantae,Melampyrum pratense,Lamiales,Magnoliophyta,Plantae
5669,Liliopsida,Poaceae,Leymus,Plantae,Leymus condensatus,Poales,Magnoliophyta,Plantae
5996,Magnoliopsida,Asteraceae,Lactuca,Plantae,Lactuca floridana,Asterales,Magnoliophyta,Plantae
5936,Magnoliopsida,Asteraceae,Erigeron,Plantae,Erigeron bonariensis,Asterales,Magnoliophyta,Plantae
6592,Magnoliopsida,Ericaceae,Menziesia,Plantae,Menziesia ferruginea,Ericales,Magnoliophyta,Plantae
8002,Polypodiopsida,Hymenophyllaceae,Trichomanes,Plantae,Trichomanes elongatum,Hymenophyllales,Pteridophyta,Plantae
6946,Magnoliopsida,Loganiaceae,Mitreola,Plantae,Mitreola petiolata,Gentianales,Magnoliophyta,Plantae
5232,Bryopsida,Hypnaceae,Ptilium,Plantae,Ptilium crista-castrensis,Hypnales,Bryophyta,Plantae
5125,Agaricomycetes,Suillaceae,Suillus,Fungi,Suillus americanus,Boletales,Basidiomycota,Fungi
5763,Magnoliopsida,Apiaceae,Sphenosciadium,Plantae,Sphenosciadium capitellatum,Apiales,Magnoliophyta,Plantae
5943,Magnoliopsida,Asteraceae,Erigeron,Plantae,Erigeron sumatrensis,Asterales,Magnoliophyta,Plantae
5363,Liliopsida,Asparagaceae,Yucca,Plantae,Yucca constricta,Asparagales,Magnoliophyta,Plantae
6660,Magnoliopsida,Primulaceae,Samolus,Plantae,Samolus repens,Ericales,Magnoliophyta,Plantae
5501,Liliopsida,Colchicaceae,Burchardia,Plantae,Burchardia umbellata,Liliales,Magnoliophyta,Plantae
6395,Magnoliopsida,Caryophyllaceae,Silene,Plantae,Silene gallica,Caryophyllales,Magnoliophyta,Plantae
5559,Liliopsida,Pandanaceae,Freycinetia,Plantae,Freycinetia banksii,Pandanales,Magnoliophyta,Plantae
6299,Magnoliopsida,Amaranthaceae,Beta,Plantae,Beta vulgaris,Caryophyllales,Magnoliophyta,Plantae
6690,Magnoliopsida,Fabaceae,Astragalus,Plantae,Astragalus crassicarpus,Fabales,Magnoliophyta,Plantae
6083,Magnoliopsida,Asteraceae,Senecio,Plantae,Senecio inaequidens,Asterales,Magnoliophyta,Plantae
7129,Magnoliopsida,Orobanchaceae,Euphrasia,Plantae,Euphrasia nemorosa,Lamiales,Magnoliophyta,Plantae
4985,Pezizomycetes,Helvellaceae,Helvella,Fungi,Helvella acetabulum,Pezizales,Ascomycota,Fungi
6497,Magnoliopsida,Cornaceae,Cornus,Plantae,Cornus kousa,Cornales,Magnoliophyta,Plantae
5977,Magnoliopsida,Asteraceae,Helichrysum,Plantae,Helichrysum lanceolatum,Asterales,Magnoliophyta,Plantae
6344,Magnoliopsida,Cactaceae,Escobaria,Plantae,Escobaria vivipara,Caryophyllales,Magnoliophyta,Plantae
6845,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus ellipsoidalis,Fagales,Magnoliophyta,Plantae
6865,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus vacciniifolia,Fagales,Magnoliophyta,Plantae
7479,Magnoliopsida,Platanaceae,Platanus,Plantae,Platanus wrightii,Proteales,Magnoliophyta,Plantae
6635,Magnoliopsida,Polemoniaceae,Phlox,Plantae,Phlox drummondii,Ericales,Magnoliophyta,Plantae
6526,Magnoliopsida,Adoxaceae,Viburnum,Plantae,Viburnum edule,Dipsacales,Magnoliophyta,Plantae
6929,Magnoliopsida,Gentianaceae,Centaurium,Plantae,Centaurium pulchellum,Gentianales,Magnoliophyta,Plantae
7775,Magnoliopsida,Crassulaceae,Cotyledon,Plantae,Cotyledon orbiculata,Saxifragales,Magnoliophyta,Plantae
6998,Magnoliopsida,Gunneraceae,Gunnera,Plantae,Gunnera monoica,Gunnerales,Magnoliophyta,Plantae
7490,Magnoliopsida,Berberidaceae,Berberis,Plantae,Berberis pinnata,Ranunculales,Magnoliophyta,Plantae
6826,Magnoliopsida,Betulaceae,Betula,Plantae,Betula cordifolia,Fagales,Magnoliophyta,Plantae
7513,Magnoliopsida,Papaveraceae,Eschscholzia,Plantae,Eschscholzia lobbii,Ranunculales,Magnoliophyta,Plantae
5985,Magnoliopsida,Asteraceae,Hieracium,Plantae,Hieracium lepidulum,Asterales,Magnoliophyta,Plantae
4982,Pezizomycetes,Caloscyphaceae,Caloscypha,Fungi,Caloscypha fulgens,Pezizales,Ascomycota,Fungi
5469,Liliopsida,Orchidaceae,Prasophyllum,Plantae,Prasophyllum colensoi,Asparagales,Magnoliophyta,Plantae
7170,Magnoliopsida,Plantaginaceae,Keckiella,Plantae,Keckiella ternata,Lamiales,Magnoliophyta,Plantae
